age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,altersgruppe,income_per_hour,capital_income_per_hour
26,3,3,9,1,7,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
31,3,1,11,2,2,4,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
45,7,3,9,3,14,4,1,0,0,0,40,0,0,Experienced,0.0,0.0
23,3,3,9,1,5,3,1,1,0,0,30,1,0,Young,0.0,0.0
36,1,3,9,2,0,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
34,3,1,10,0,7,5,1,0,0,0,12,1,1,Middle-aged,0.0,0.0
37,3,0,13,0,9,0,0,1,0,0,50,1,1,Middle-aged,0.0,0.0
33,3,0,13,1,11,1,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
32,0,1,12,1,10,1,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
35,3,0,13,1,0,3,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
37,3,5,7,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
44,3,1,10,2,2,1,1,1,0,0,60,1,0,Experienced,0.0,0.0
57,3,1,10,2,5,2,1,1,0,0,25,1,0,Experienced,0.0,0.0
29,1,1,10,0,3,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,3,9,0,2,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
43,4,4,15,0,9,0,1,1,0,0,25,1,1,Experienced,0.0,0.0
43,3,1,10,0,11,0,1,1,0,0,70,1,0,Experienced,0.0,0.0
45,5,1,10,0,11,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
33,5,4,14,0,9,5,1,0,0,0,8,1,0,Middle-aged,0.0,0.0
26,3,5,6,2,7,4,1,0,0,0,40,0,0,Middle-aged,0.0,0.0
23,3,1,10,0,11,0,1,1,0,0,68,1,0,Young,0.0,0.0
41,3,5,4,2,2,1,1,1,0,0,40,0,0,Experienced,0.0,0.0
24,3,3,9,0,2,0,1,1,0,0,40,1,0,Young,0.0,0.0
47,5,0,13,0,11,0,1,1,0,0,44,1,0,Experienced,0.0,0.0
34,5,3,9,1,2,3,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
40,3,3,9,0,3,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
24,3,3,9,1,3,3,0,0,0,0,40,0,0,Young,0.0,0.0
73,7,1,10,0,14,0,1,1,0,0,10,1,0,Senior,0.0,0.0
23,3,3,9,1,2,2,1,1,0,0,15,1,0,Young,0.0,0.0
43,5,3,9,0,3,0,0,1,0,0,40,1,1,Experienced,0.0,0.0
26,3,0,13,2,12,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
52,3,3,9,3,0,4,0,0,0,0,35,1,0,Experienced,0.0,0.0
47,3,5,7,0,7,0,1,1,0,0,35,0,0,Experienced,0.0,0.0
49,3,3,9,2,0,4,0,0,0,0,37,1,0,Experienced,0.0,0.0
40,3,5,7,3,0,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
62,5,3,9,0,0,5,1,0,0,0,40,1,0,Senior,0.0,0.0
50,3,0,13,2,9,2,1,0,0,0,50,1,1,Experienced,0.0,0.0
31,3,3,9,1,13,3,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
48,1,4,14,1,9,1,1,0,0,0,50,1,0,Experienced,0.0,0.0
24,3,3,9,1,2,4,1,0,0,0,40,1,0,Young,0.0,0.0
41,7,3,9,1,14,3,1,0,3418,0,40,1,0,Experienced,1.6432692307692307,1.6432692307692307
37,3,3,9,2,6,3,0,1,0,0,60,1,0,Middle-aged,0.0,0.0
45,3,0,13,0,3,0,0,1,0,0,45,0,1,Experienced,0.0,0.0
63,7,3,9,0,14,0,1,1,0,0,16,1,0,Senior,0.0,0.0
36,3,4,14,0,3,0,0,1,0,0,45,0,0,Middle-aged,0.0,0.0
45,3,0,13,0,3,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
41,3,0,13,1,11,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
26,3,1,12,1,12,2,1,0,0,0,20,1,0,Middle-aged,0.0,0.0
17,3,5,7,1,11,3,1,0,0,0,25,1,0,Young,0.0,0.0
27,3,3,9,0,7,0,1,1,0,0,36,0,0,Middle-aged,0.0,0.0
43,3,3,9,0,6,0,1,1,0,0,65,1,0,Experienced,0.0,0.0
35,3,3,9,1,13,3,1,1,0,0,55,1,0,Middle-aged,0.0,0.0
38,3,0,13,2,0,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
26,3,3,9,1,6,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
28,3,1,10,1,3,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
38,3,0,13,0,9,5,1,0,0,0,24,1,1,Middle-aged,0.0,0.0
36,3,5,7,2,13,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
33,3,3,9,0,0,5,1,0,0,0,40,1,1,Middle-aged,0.0,0.0
19,3,3,9,1,5,3,1,1,1055,0,70,1,0,Young,0.28983516483516486,0.28983516483516486
22,7,1,12,1,14,3,1,1,0,0,25,1,0,Young,0.0,0.0
42,0,5,6,0,0,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
50,3,5,6,0,13,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
30,3,3,9,0,5,0,1,1,0,0,30,1,0,Middle-aged,0.0,0.0
37,6,1,10,0,9,2,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
52,4,0,13,1,3,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
33,3,3,9,2,2,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
25,3,1,10,1,12,2,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
24,3,0,13,1,11,1,1,1,0,0,45,1,0,Young,0.0,0.0
26,3,1,11,2,0,4,0,0,114,0,40,1,0,Middle-aged,0.05480769230769231,0.05480769230769231
39,3,3,9,2,0,1,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
59,3,3,9,2,7,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
29,3,1,10,1,0,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
47,3,5,7,1,7,3,1,0,0,0,45,1,0,Experienced,0.0,0.0
23,7,1,10,1,14,3,1,0,0,0,35,1,0,Young,0.0,0.0
64,4,3,9,0,13,0,1,1,0,0,50,1,0,Senior,0.0,0.0
21,3,3,9,1,7,3,0,1,0,0,20,1,0,Young,0.0,0.0
32,3,1,10,0,0,5,0,0,0,0,40,1,1,Middle-aged,0.0,0.0
26,3,3,9,1,3,1,0,0,0,0,37,1,0,Middle-aged,0.0,0.0
19,7,1,10,1,14,3,0,0,0,0,20,1,0,Young,0.0,0.0
62,5,4,14,0,9,0,1,1,0,0,40,1,0,Senior,0.0,0.0
32,3,0,13,0,2,0,1,1,0,0,55,1,1,Middle-aged,0.0,0.0
75,7,5,6,1,14,1,1,0,0,0,5,1,0,Senior,0.0,0.0
45,5,3,9,0,3,0,1,1,0,0,60,1,0,Experienced,0.0,0.0
32,3,3,9,0,0,0,1,1,2580,0,40,1,0,Middle-aged,1.2403846153846154,1.2403846153846154
24,3,0,13,0,11,0,1,1,0,0,40,1,0,Young,0.0,0.0
25,3,0,13,1,11,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
41,5,3,9,0,3,0,1,1,0,0,60,1,0,Experienced,0.0,0.0
18,3,1,10,1,11,3,1,0,0,0,20,1,0,Young,0.0,0.0
44,3,2,16,0,9,0,1,1,0,0,55,1,1,Experienced,0.0,0.0
40,3,1,10,0,3,0,1,1,3411,0,50,1,0,Experienced,1.311923076923077,1.311923076923077
27,3,0,13,1,9,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
23,3,0,13,1,0,3,1,1,0,0,40,1,0,Young,0.0,0.0
21,3,1,10,1,0,1,0,1,2174,0,40,1,0,Young,1.0451923076923078,1.0451923076923078
37,6,3,9,0,13,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
65,5,3,9,0,4,0,1,1,0,0,48,1,0,Senior,0.0,0.0
43,0,4,14,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
45,3,3,9,1,0,1,1,1,0,0,44,1,0,Experienced,0.0,0.0
24,6,0,13,1,3,1,1,0,0,0,40,1,0,Young,0.0,0.0
24,3,1,10,1,6,1,1,1,0,0,42,1,0,Young,0.0,0.0
37,3,0,13,0,9,0,1,1,0,0,65,1,1,Middle-aged,0.0,0.0
24,3,3,9,1,0,3,1,0,0,0,35,1,0,Young,0.0,0.0
34,3,1,10,0,6,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
50,6,3,9,0,7,5,1,0,0,0,39,1,0,Experienced,0.0,0.0
36,3,3,9,0,2,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
39,3,0,13,0,11,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
44,5,5,4,0,2,0,1,1,0,0,38,1,0,Experienced,0.0,0.0
45,6,3,9,0,7,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
32,6,5,7,1,10,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
47,0,4,14,0,3,0,0,1,0,0,40,1,1,Experienced,0.0,0.0
50,3,3,9,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
32,3,1,11,0,7,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
19,3,3,9,1,5,3,1,1,0,0,40,1,0,Young,0.0,0.0
19,7,1,10,1,14,3,1,0,0,0,20,1,0,Young,0.0,0.0
28,6,4,14,2,9,1,1,1,0,0,10,0,0,Middle-aged,0.0,0.0
28,3,3,9,2,11,2,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
39,0,4,14,1,9,1,1,1,0,0,40,0,1,Middle-aged,0.0,0.0
21,3,1,10,1,7,1,1,1,2907,0,40,1,0,Young,1.3975961538461539,1.3975961538461539
73,5,1,10,3,4,1,1,0,0,0,75,1,0,Senior,0.0,0.0
39,3,5,4,0,7,0,1,1,4508,0,40,0,0,Middle-aged,2.167307692307692,2.167307692307692
25,3,1,10,1,6,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
31,3,1,10,0,11,5,1,0,0,0,20,1,0,Middle-aged,0.0,0.0
51,3,1,10,2,11,1,1,0,0,0,32,1,0,Experienced,0.0,0.0
39,3,0,13,0,0,5,1,0,0,0,28,1,0,Middle-aged,0.0,0.0
31,3,0,13,2,5,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,1,10,1,11,3,0,1,0,0,17,1,0,Young,0.0,0.0
73,3,3,9,2,3,1,1,0,0,0,35,1,0,Senior,0.0,0.0
41,3,3,9,2,2,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
20,3,3,9,1,13,3,1,1,0,0,40,1,0,Young,0.0,0.0
27,3,1,12,1,7,1,1,1,0,0,30,1,0,Middle-aged,0.0,0.0
24,3,0,13,1,9,1,1,1,0,0,35,1,0,Young,0.0,0.0
20,3,1,10,0,2,0,1,1,0,0,40,1,0,Young,0.0,0.0
39,3,1,11,1,6,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
27,3,0,13,1,5,1,1,1,0,0,28,1,0,Middle-aged,0.0,0.0
33,3,5,7,0,11,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
33,3,3,9,0,5,0,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
36,6,5,5,0,2,0,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,1,10,0,3,0,1,1,0,0,36,1,0,Experienced,0.0,0.0
19,3,1,10,1,6,3,1,1,0,0,40,1,0,Young,0.0,0.0
35,3,3,9,1,3,1,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
34,3,5,3,1,6,2,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
62,6,4,15,2,9,1,1,0,0,0,35,1,0,Senior,0.0,0.0
33,5,1,10,0,2,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
39,3,5,5,0,2,0,1,1,4386,0,55,0,0,Middle-aged,1.5335664335664336,1.5335664335664336
36,1,1,10,0,12,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
41,3,0,13,2,0,4,1,0,0,0,33,1,0,Experienced,0.0,0.0
39,5,3,9,0,2,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
18,3,3,9,1,0,3,1,0,0,0,10,1,0,Young,0.0,0.0
61,3,1,10,0,3,0,1,1,15024,0,45,1,1,Senior,6.420512820512821,6.420512820512821
20,0,1,11,1,0,3,1,0,0,0,36,1,0,Young,0.0,0.0
35,5,3,9,0,13,0,1,1,0,0,65,1,1,Middle-aged,0.0,0.0
27,3,3,9,1,6,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
66,3,5,6,3,7,4,1,0,0,0,38,1,0,Senior,0.0,0.0
21,3,3,9,1,13,2,0,1,0,0,40,1,0,Young,0.0,0.0
20,3,1,10,1,7,3,1,0,0,0,18,1,0,Young,0.0,0.0
34,3,1,10,2,0,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
63,3,5,3,1,8,1,1,0,0,0,50,0,0,Senior,0.0,0.0
20,7,3,9,1,14,4,1,1,0,0,40,1,0,Young,0.0,0.0
31,3,3,9,2,12,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
32,3,0,13,1,3,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
30,1,3,9,0,13,0,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
36,5,0,13,0,4,0,1,1,0,0,72,1,0,Middle-aged,0.0,0.0
22,3,1,10,1,4,3,1,1,0,0,12,1,0,Young,0.0,0.0
53,1,1,10,0,3,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
50,3,3,9,3,0,1,0,0,0,0,40,1,0,Experienced,0.0,0.0
36,3,0,13,0,3,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
41,4,5,7,0,3,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
55,3,0,13,1,3,1,1,0,0,0,35,1,0,Experienced,0.0,0.0
38,3,0,13,0,11,0,1,1,15024,0,50,1,1,Middle-aged,5.7784615384615385,5.7784615384615385
28,3,0,13,1,3,1,0,1,2174,0,50,1,0,Middle-aged,0.8361538461538461,0.8361538461538461
24,1,0,13,1,9,3,1,0,0,0,37,1,0,Young,0.0,0.0
60,3,1,10,2,0,2,1,0,0,0,40,1,0,Senior,0.0,0.0
54,3,5,6,0,7,0,0,1,0,0,40,1,0,Experienced,0.0,0.0
27,4,3,9,0,2,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
30,3,4,14,0,9,5,1,0,0,0,30,1,0,Middle-aged,0.0,0.0
54,3,3,9,3,13,1,1,1,0,0,45,1,0,Experienced,0.0,0.0
44,3,1,10,0,2,0,1,1,5178,0,40,1,1,Experienced,2.4894230769230767,2.4894230769230767
52,3,3,9,0,13,0,1,1,0,0,60,1,1,Experienced,0.0,0.0
18,3,5,7,1,7,3,1,1,0,0,20,1,0,Young,0.0,0.0
55,3,5,4,0,13,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
35,3,0,13,0,9,0,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
37,3,0,13,2,3,1,1,0,0,0,40,1,1,Middle-aged,0.0,0.0
22,3,1,10,1,0,3,1,0,0,0,40,1,0,Young,0.0,0.0
45,3,0,13,0,3,0,1,1,0,0,45,0,1,Experienced,0.0,0.0
38,3,0,13,0,4,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
48,3,0,13,0,9,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
35,3,1,11,0,7,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
21,3,1,11,0,2,2,1,1,0,0,50,1,0,Young,0.0,0.0
37,5,3,9,0,2,0,0,1,0,0,60,0,1,Middle-aged,0.0,0.0
18,3,5,7,1,11,3,1,1,0,0,25,1,0,Young,0.0,0.0
26,3,5,6,2,6,3,1,1,0,0,35,1,0,Middle-aged,0.0,0.0
48,4,0,13,0,2,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
51,3,1,10,2,0,1,0,1,8614,0,40,1,1,Experienced,4.141346153846154,4.141346153846154
52,3,1,10,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
32,6,0,13,0,4,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
39,5,0,13,0,7,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
51,3,0,13,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
54,3,0,13,0,11,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
21,3,1,10,1,9,1,1,0,0,0,25,1,0,Young,0.0,0.0
43,3,3,9,2,0,4,0,0,0,0,40,1,0,Experienced,0.0,0.0
32,3,1,10,1,0,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
31,6,4,14,0,9,0,1,1,0,0,35,1,1,Middle-aged,0.0,0.0
73,7,3,9,0,14,0,1,1,0,0,8,1,0,Senior,0.0,0.0
26,3,1,10,1,0,2,0,1,0,0,60,0,0,Middle-aged,0.0,0.0
35,3,3,9,1,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
73,3,5,3,0,3,0,1,1,0,0,54,1,1,Senior,0.0,0.0
25,5,0,13,1,11,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
32,3,3,9,2,7,3,1,0,0,0,37,1,0,Middle-aged,0.0,0.0
28,3,0,13,0,9,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
41,5,4,14,1,11,1,1,0,0,0,30,1,0,Experienced,0.0,0.0
53,5,3,9,0,2,0,1,1,0,0,48,1,0,Experienced,0.0,0.0
49,3,3,9,2,0,4,1,0,0,0,35,1,0,Experienced,0.0,0.0
55,3,0,13,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
29,3,1,10,0,0,5,1,0,7298,0,50,1,1,Middle-aged,2.806923076923077,2.806923076923077
44,3,3,9,0,2,0,1,1,0,0,45,1,0,Experienced,0.0,0.0
41,3,4,14,0,3,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
26,3,1,11,0,11,0,1,1,3103,0,45,1,1,Middle-aged,1.326068376068376,1.326068376068376
23,3,3,9,0,11,0,1,1,0,0,40,1,1,Young,0.0,0.0
37,5,0,13,0,9,5,1,0,0,0,40,0,1,Middle-aged,0.0,0.0
23,3,0,13,1,9,3,1,1,13550,0,50,1,1,Young,5.211538461538462,5.211538461538462
33,3,1,10,1,7,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
44,3,3,9,1,2,3,1,1,0,0,40,1,1,Experienced,0.0,0.0
21,3,1,10,1,10,3,1,1,2907,0,30,1,0,Young,1.8634615384615385,1.8634615384615385
36,3,5,7,0,3,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
44,1,0,13,0,0,0,1,1,5013,0,40,1,0,Experienced,2.410096153846154,2.410096153846154
23,3,3,9,1,7,4,0,0,0,0,40,1,0,Young,0.0,0.0
26,3,3,9,2,3,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
32,3,5,3,1,7,1,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
31,3,1,10,0,5,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
50,1,3,9,2,3,4,0,0,6497,0,35,1,0,Experienced,3.56978021978022,3.56978021978022
18,4,1,10,1,0,3,1,0,0,0,20,1,0,Young,0.0,0.0
49,3,0,13,0,3,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
59,3,3,9,2,7,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
38,3,3,9,2,6,4,0,0,0,0,28,1,0,Middle-aged,0.0,0.0
50,4,1,10,0,11,0,1,1,0,0,55,1,0,Experienced,0.0,0.0
22,3,1,10,1,6,3,0,1,0,0,35,1,0,Young,0.0,0.0
54,3,3,9,0,6,5,1,0,0,0,40,1,1,Experienced,0.0,0.0
37,3,3,9,1,13,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
31,3,0,13,3,0,4,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
67,6,0,13,0,3,0,1,1,0,0,40,1,0,Senior,0.0,0.0
43,7,5,7,2,14,2,1,1,0,0,40,1,0,Experienced,0.0,0.0
21,3,1,10,1,3,2,1,0,0,0,40,1,0,Young,0.0,0.0
30,3,3,9,1,0,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
32,1,1,10,0,10,0,1,1,0,0,50,0,0,Middle-aged,0.0,0.0
36,3,1,11,1,2,3,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,1,0,13,1,0,1,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
37,3,3,9,0,2,0,1,1,0,0,56,1,0,Middle-aged,0.0,0.0
29,3,4,15,0,9,0,1,1,7298,0,48,1,1,Middle-aged,2.9238782051282053,2.9238782051282053
18,7,1,10,1,14,3,1,1,0,0,30,1,0,Young,0.0,0.0
26,3,1,10,1,11,1,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
51,3,5,4,0,9,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
39,3,3,9,0,6,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
18,3,3,9,1,7,1,1,1,0,0,30,1,0,Young,0.0,0.0
31,3,1,10,0,4,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
45,3,0,13,0,3,0,1,1,7298,0,53,1,1,Experienced,2.6480406386066764,2.6480406386066764
38,3,1,10,0,6,0,1,1,0,0,38,1,0,Middle-aged,0.0,0.0
21,3,1,12,1,11,1,1,0,0,0,35,1,0,Young,0.0,0.0
33,3,3,9,2,5,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
39,3,1,10,2,2,4,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
31,3,3,9,0,6,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
33,4,0,13,0,3,0,1,1,7298,0,45,1,1,Middle-aged,3.118803418803419,3.118803418803419
49,5,3,9,0,4,0,1,1,0,0,60,1,0,Experienced,0.0,0.0
41,3,3,9,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
55,5,1,10,2,6,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
52,3,1,10,2,0,1,0,0,0,0,37,1,0,Experienced,0.0,0.0
42,3,0,13,2,9,1,0,1,0,0,40,1,0,Experienced,0.0,0.0
24,3,1,10,1,0,3,1,0,0,0,30,1,0,Young,0.0,0.0
42,3,3,9,1,0,1,1,1,0,0,52,1,0,Experienced,0.0,0.0
41,6,0,13,0,3,0,1,1,7298,0,40,1,1,Experienced,3.5086538461538463,3.5086538461538463
35,3,3,9,0,6,0,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
71,7,5,3,0,14,0,1,1,0,0,10,1,0,Senior,0.0,0.0
54,0,4,14,2,3,1,1,1,0,0,42,1,1,Experienced,0.0,0.0
24,3,5,3,1,5,2,1,1,0,0,40,0,0,Young,0.0,0.0
59,7,3,9,3,14,4,0,0,0,0,40,1,0,Experienced,0.0,0.0
30,7,5,7,1,14,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
57,0,0,13,0,3,5,1,0,0,0,40,1,1,Experienced,0.0,0.0
58,6,4,14,0,3,0,1,1,15024,0,40,1,1,Experienced,7.223076923076923,7.223076923076923
32,3,3,9,1,7,4,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
22,3,3,9,1,11,3,1,0,1055,0,25,1,0,Young,0.8115384615384615,0.8115384615384615
20,3,3,9,2,7,4,1,0,0,0,25,1,0,Young,0.0,0.0
60,7,0,13,0,14,0,1,1,0,0,40,1,0,Senior,0.0,0.0
51,3,3,9,2,9,4,0,0,0,0,40,0,0,Experienced,0.0,0.0
26,1,3,9,1,0,3,0,0,0,0,20,0,0,Middle-aged,0.0,0.0
33,3,5,7,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
19,3,5,6,1,11,4,1,0,0,0,40,1,0,Young,0.0,0.0
50,5,3,9,0,7,5,1,0,15024,0,20,1,1,Experienced,14.446153846153846,14.446153846153846
32,3,3,9,0,11,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
51,1,0,13,0,13,0,0,1,0,0,40,1,1,Experienced,0.0,0.0
18,3,1,10,1,11,3,0,0,0,0,20,1,0,Young,0.0,0.0
35,0,4,14,0,3,0,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
46,3,3,9,2,2,1,1,1,0,0,55,1,0,Experienced,0.0,0.0
37,3,3,9,2,11,4,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
63,3,5,5,0,5,0,1,1,0,0,32,1,0,Senior,0.0,0.0
53,3,3,9,1,7,2,0,1,0,0,10,0,0,Experienced,0.0,0.0
24,3,3,9,1,0,3,0,0,0,0,40,1,0,Young,0.0,0.0
65,7,5,7,0,14,0,1,1,0,0,29,1,0,Senior,0.0,0.0
43,3,1,12,1,9,1,1,0,0,0,32,0,1,Experienced,0.0,0.0
47,3,3,9,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
41,3,3,9,1,3,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
27,3,3,9,2,6,1,1,1,6849,0,40,1,0,Middle-aged,3.2927884615384615,3.2927884615384615
35,4,3,9,0,3,0,0,1,0,0,75,1,0,Middle-aged,0.0,0.0
19,3,1,10,1,0,3,1,0,0,0,24,1,0,Young,0.0,0.0
47,3,1,10,2,7,1,1,0,0,0,35,1,0,Experienced,0.0,0.0
59,1,4,15,0,3,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
28,3,5,6,1,6,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
17,3,5,6,1,11,3,1,0,0,0,20,1,0,Young,0.0,0.0
21,3,1,10,1,3,3,0,1,2463,0,50,0,0,Young,0.9473076923076923,0.9473076923076923
31,3,3,9,2,11,4,0,0,0,0,40,0,0,Middle-aged,0.0,0.0
49,3,3,9,2,5,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
48,1,4,14,0,9,0,1,1,7688,0,50,1,1,Experienced,2.956923076923077,2.956923076923077
60,5,2,16,2,11,1,1,1,0,0,20,1,0,Senior,0.0,0.0
33,5,5,8,1,13,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
40,3,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
42,3,1,10,0,2,0,1,1,0,0,52,1,0,Experienced,0.0,0.0
34,3,3,9,0,13,0,1,1,5013,0,40,1,0,Middle-aged,2.410096153846154,2.410096153846154
38,0,1,11,2,0,3,0,1,0,0,52,1,0,Middle-aged,0.0,0.0
58,5,1,10,0,3,0,1,1,0,0,70,1,1,Experienced,0.0,0.0
20,3,1,10,1,0,1,1,0,0,0,40,0,0,Young,0.0,0.0
52,3,1,10,2,11,2,1,0,0,0,55,1,0,Experienced,0.0,0.0
22,1,1,10,0,10,0,1,1,0,0,40,1,0,Young,0.0,0.0
24,3,0,13,0,4,0,1,1,0,0,35,1,1,Young,0.0,0.0
39,3,3,9,2,6,4,1,0,0,0,40,0,0,Middle-aged,0.0,0.0
37,7,1,10,0,14,0,1,1,0,0,30,1,0,Middle-aged,0.0,0.0
56,3,5,5,0,2,0,1,1,2580,0,40,1,0,Experienced,1.2403846153846154,1.2403846153846154
21,3,3,9,1,7,1,1,0,0,0,40,1,0,Young,0.0,0.0
29,3,3,9,2,11,4,1,0,0,0,25,1,0,Middle-aged,0.0,0.0
45,3,1,11,2,7,1,1,1,0,0,10,1,0,Experienced,0.0,0.0
54,3,4,14,0,9,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
24,3,1,10,1,2,1,1,1,2174,0,40,1,0,Young,1.0451923076923078,1.0451923076923078
